Transaction,Item,date_time,period_day,weekday_weekend,profit
4736,Scone,1/15/2017 11:36,morning,weekend,2.0
4737,Coffee,1/15/2017 11:37,morning,weekend,2.0
4737,Bread,1/15/2017 11:37,morning,weekend,2.0
4738,Bread,1/15/2017 11:38,morning,weekend,2.0
4738,Bread,1/15/2017 11:38,morning,weekend,2.0
4739,Bread,1/15/2017 11:39,morning,weekend,2.0
4740,Bread,1/15/2017 11:52,morning,weekend,2.0
4741,Medialuna,1/15/2017 11:56,morning,weekend,1.5
4741,Pastry,1/15/2017 11:56,morning,weekend,2.5
4741,Coffee,1/15/2017 11:56,morning,weekend,2.0
4741,Coffee,1/15/2017 11:56,morning,weekend,2.0
4741,Bread,1/15/2017 11:56,morning,weekend,2.0
4742,Coffee,1/15/2017 12:17,afternoon,weekend,2.0
4742,Bread,1/15/2017 12:17,afternoon,weekend,2.0
4743,Coffee,1/15/2017 12:29,afternoon,weekend,2.0
4743,Pastry,1/15/2017 12:29,afternoon,weekend,2.5
4744,Pastry,1/15/2017 12:31,afternoon,weekend,2.5
4744,Bread,1/15/2017 12:31,afternoon,weekend,2.0
4745,Bread,1/15/2017 12:49,afternoon,weekend,2.0
4746,Coffee,1/15/2017 12:51,afternoon,weekend,2.0
4746,Bread,1/15/2017 12:51,afternoon,weekend,2.0
4747,Coffee,1/15/2017 13:08,afternoon,weekend,2.0
4748,Bread,1/15/2017 13:12,afternoon,weekend,2.0
4748,Juice,1/15/2017 13:12,afternoon,weekend,2.0
4748,Brownie,1/15/2017 13:12,afternoon,weekend,2.0
4749,Toast,1/15/2017 13:19,afternoon,weekend,1.0
4749,Granola,1/15/2017 13:19,afternoon,weekend,2.0
4749,Pastry,1/15/2017 13:19,afternoon,weekend,2.5
4749,Coffee,1/15/2017 13:19,afternoon,weekend,2.0
4749,Bread,1/15/2017 13:19,afternoon,weekend,2.0
4750,Coffee,1/15/2017 13:26,afternoon,weekend,2.0
4750,Cake,1/15/2017 13:26,afternoon,weekend,3.0
4750,Granola,1/15/2017 13:26,afternoon,weekend,2.0
4751,Coffee,1/15/2017 13:45,afternoon,weekend,2.0
4752,Coffee,1/15/2017 14:00,afternoon,weekend,2.0
4752,Cake,1/15/2017 14:00,afternoon,weekend,3.0
4753,Pastry,1/15/2017 14:04,afternoon,weekend,2.5
4753,Tea,1/15/2017 14:04,afternoon,weekend,2.0
4753,Coffee,1/15/2017 14:04,afternoon,weekend,2.0
4753,Bread,1/15/2017 14:04,afternoon,weekend,2.0
4754,Coffee,1/15/2017 14:18,afternoon,weekend,2.0
4754,Alfajores,1/15/2017 14:18,afternoon,weekend,1.5
4756,Medialuna,1/15/2017 14:29,afternoon,weekend,1.5
4756,Muffin,1/15/2017 14:29,afternoon,weekend,2.0
4756,Sandwich,1/15/2017 14:29,afternoon,weekend,3.5
4757,Bread,1/15/2017 14:40,afternoon,weekend,2.0
4758,Coffee,1/15/2017 14:41,afternoon,weekend,2.0
4758,Tea,1/15/2017 14:41,afternoon,weekend,2.0
4758,Juice,1/15/2017 14:41,afternoon,weekend,2.0
4759,Alfajores,1/15/2017 14:42,afternoon,weekend,1.5
4760,Truffles,1/15/2017 14:58,afternoon,weekend,2.0
4760,Mineral water,1/15/2017 14:58,afternoon,weekend,1.5
4760,Bread,1/15/2017 14:58,afternoon,weekend,2.0
4760,Scone,1/15/2017 14:58,afternoon,weekend,2.0
4760,Bread,1/15/2017 14:58,afternoon,weekend,2.0
4761,Coffee,1/15/2017 15:00,afternoon,weekend,2.0
4761,Cookies,1/15/2017 15:00,afternoon,weekend,1.5
4762,Bread,1/15/2017 15:17,afternoon,weekend,2.0
4762,Toast,1/15/2017 15:17,afternoon,weekend,1.0
4763,Coffee,1/15/2017 15:26,afternoon,weekend,2.0
4763,Bread,1/15/2017 15:26,afternoon,weekend,2.0
4763,Bread,1/15/2017 15:26,afternoon,weekend,2.0
4764,Coffee,1/15/2017 15:39,afternoon,weekend,2.0
4764,Truffles,1/15/2017 15:39,afternoon,weekend,2.0
4765,Scone,1/15/2017 15:44,afternoon,weekend,2.0
4765,Bread,1/15/2017 15:44,afternoon,weekend,2.0
4765,Bread,1/15/2017 15:44,afternoon,weekend,2.0
4766,Coffee,1/15/2017 15:58,afternoon,weekend,2.0
4766,Tea,1/15/2017 15:58,afternoon,weekend,2.0
4766,Cake,1/15/2017 15:58,afternoon,weekend,3.0
4767,Coffee,1/15/2017 16:04,afternoon,weekend,2.0
4768,Bread,1/15/2017 16:05,afternoon,weekend,2.0
4769,Medialuna,1/15/2017 16:09,afternoon,weekend,1.5
4769,Alfajores,1/15/2017 16:09,afternoon,weekend,1.5
4769,Coffee,1/15/2017 16:09,afternoon,weekend,2.0
4769,Tea,1/15/2017 16:09,afternoon,weekend,2.0
4770,Brownie,1/15/2017 16:10,afternoon,weekend,2.0
4770,Alfajores,1/15/2017 16:10,afternoon,weekend,1.5
4770,Hot chocolate,1/15/2017 16:10,afternoon,weekend,2.5
4770,Tea,1/15/2017 16:10,afternoon,weekend,2.0
4770,Bread,1/15/2017 16:10,afternoon,weekend,2.0
4771,Coffee,1/16/2017 8:22,morning,weekday,2.0
4771,Scone,1/16/2017 8:22,morning,weekday,2.0
4772,Bread,1/16/2017 9:32,morning,weekday,2.0
4774,Bread,1/16/2017 9:35,morning,weekday,2.0
4775,Coffee,1/16/2017 9:35,morning,weekday,2.0
4776,Bread,1/16/2017 9:36,morning,weekday,2.0
4777,Bread,1/16/2017 9:45,morning,weekday,2.0
4778,Bread,1/16/2017 9:57,morning,weekday,2.0
4779,Scandinavian,1/16/2017 10:01,morning,weekday,2.5
4779,Bread,1/16/2017 10:01,morning,weekday,2.0
4779,Cookies,1/16/2017 10:01,morning,weekday,1.5
4780,Coffee,1/16/2017 10:02,morning,weekday,2.0
4781,Coffee,1/16/2017 10:02,morning,weekday,2.0
4782,Coffee,1/16/2017 10:11,morning,weekday,2.0
4782,Medialuna,1/16/2017 10:11,morning,weekday,1.5
4782,Cookies,1/16/2017 10:11,morning,weekday,1.5
4783,Cookies,1/16/2017 10:12,morning,weekday,1.5
4783,Coffee,1/16/2017 10:12,morning,weekday,2.0
4783,Bread,1/16/2017 10:12,morning,weekday,2.0
4783,Juice,1/16/2017 10:12,morning,weekday,2.0
4784,Hot chocolate,1/16/2017 10:15,morning,weekday,2.5
4784,Hot chocolate,1/16/2017 10:15,morning,weekday,2.5
4784,Cookies,1/16/2017 10:15,morning,weekday,1.5
4785,Bread,1/16/2017 10:16,morning,weekday,2.0
4786,Coffee,1/16/2017 10:53,morning,weekday,2.0
4787,Tea,1/16/2017 10:53,morning,weekday,2.0
4787,Cake,1/16/2017 10:53,morning,weekday,3.0
4788,Cookies,1/16/2017 11:06,morning,weekday,1.5
4788,Tea,1/16/2017 11:06,morning,weekday,2.0
4789,Coffee,1/16/2017 11:57,morning,weekday,2.0
4790,Bread,1/16/2017 12:10,afternoon,weekday,2.0
4790,Medialuna,1/16/2017 12:10,afternoon,weekday,1.5
4791,Scone,1/16/2017 12:11,afternoon,weekday,2.0
4791,Coffee,1/16/2017 12:11,afternoon,weekday,2.0
4791,Tea,1/16/2017 12:11,afternoon,weekday,2.0
4792,Bread,1/16/2017 12:22,afternoon,weekday,2.0
4792,Brownie,1/16/2017 12:22,afternoon,weekday,2.0
4793,Sandwich,1/16/2017 12:24,afternoon,weekday,3.5
4794,Coffee,1/16/2017 12:32,afternoon,weekday,2.0
4795,Toast,1/16/2017 12:32,afternoon,weekday,1.0
4796,Bread,1/16/2017 12:50,afternoon,weekday,2.0
4797,Bread,1/16/2017 12:53,afternoon,weekday,2.0
4798,Coffee,1/16/2017 13:03,afternoon,weekday,2.0
4798,Coffee,1/16/2017 13:03,afternoon,weekday,2.0
4799,Coffee,1/16/2017 13:10,afternoon,weekday,2.0
4800,Tea,1/16/2017 13:17,afternoon,weekday,2.0
4800,Bread,1/16/2017 13:17,afternoon,weekday,2.0
4801,Coffee,1/16/2017 13:22,afternoon,weekday,2.0
4802,Coke,1/16/2017 14:01,afternoon,weekday,1.0
4803,Bread,1/16/2017 14:12,afternoon,weekday,2.0
4804,Bread,1/16/2017 15:22,afternoon,weekday,2.0
4804,Medialuna,1/16/2017 15:22,afternoon,weekday,1.5
4804,Alfajores,1/16/2017 15:22,afternoon,weekday,1.5
4805,Medialuna,1/16/2017 15:28,afternoon,weekday,1.5
4806,Coffee,1/16/2017 15:28,afternoon,weekday,2.0
4807,Bread,1/16/2017 15:29,afternoon,weekday,2.0
4807,Coffee,1/16/2017 15:29,afternoon,weekday,2.0
4808,Coke,1/16/2017 15:44,afternoon,weekday,1.0
4808,Tea,1/16/2017 15:44,afternoon,weekday,2.0
4811,Truffles,1/16/2017 16:03,afternoon,weekday,2.0
4812,Muffin,1/16/2017 16:14,afternoon,weekday,2.0
4813,Alfajores,1/16/2017 16:33,afternoon,weekday,1.5
4813,Bread,1/16/2017 16:33,afternoon,weekday,2.0
4814,Bread,1/16/2017 16:37,afternoon,weekday,2.0
4816,Coffee,1/17/2017 9:00,morning,weekday,2.0
4816,Pastry,1/17/2017 9:00,morning,weekday,2.5
4817,Tea,1/17/2017 9:10,morning,weekday,2.0
4817,Coffee,1/17/2017 9:10,morning,weekday,2.0
4817,Coffee,1/17/2017 9:10,morning,weekday,2.0
4818,Coffee,1/17/2017 9:15,morning,weekday,2.0
4818,Toast,1/17/2017 9:15,morning,weekday,1.0
4819,Coffee,1/17/2017 9:24,morning,weekday,2.0
4819,Coffee,1/17/2017 9:24,morning,weekday,2.0
4820,Coffee,1/17/2017 9:36,morning,weekday,2.0
4820,Pastry,1/17/2017 9:36,morning,weekday,2.5
4821,Sandwich,1/17/2017 9:45,morning,weekday,3.5
4821,Bread,1/17/2017 9:45,morning,weekday,2.0
4822,Coffee,1/17/2017 9:55,morning,weekday,2.0
4822,Coffee,1/17/2017 9:55,morning,weekday,2.0
4822,Alfajores,1/17/2017 9:55,morning,weekday,1.5
4823,Bread,1/17/2017 10:26,morning,weekday,2.0
4823,Medialuna,1/17/2017 10:26,morning,weekday,1.5
4824,Bread,1/17/2017 10:52,morning,weekday,2.0
4825,Tea,1/17/2017 11:05,morning,weekday,2.0
4826,Coffee,1/17/2017 11:08,morning,weekday,2.0
4826,Coffee,1/17/2017 11:08,morning,weekday,2.0
4827,Alfajores,1/17/2017 11:16,morning,weekday,1.5
4828,Alfajores,1/17/2017 11:24,morning,weekday,1.5
4828,Bread,1/17/2017 11:24,morning,weekday,2.0
4830,Coffee,1/17/2017 11:43,morning,weekday,2.0
4831,Coffee,1/17/2017 12:08,afternoon,weekday,2.0
4831,Coffee,1/17/2017 12:08,afternoon,weekday,2.0
4832,Coffee,1/17/2017 12:20,afternoon,weekday,2.0
4832,Cake,1/17/2017 12:20,afternoon,weekday,3.0
4833,Bread,1/17/2017 12:35,afternoon,weekday,2.0
4834,Coffee,1/17/2017 12:38,afternoon,weekday,2.0
4834,Coffee,1/17/2017 12:38,afternoon,weekday,2.0
4834,Toast,1/17/2017 12:38,afternoon,weekday,1.0
4834,Sandwich,1/17/2017 12:38,afternoon,weekday,3.5
4835,Coffee,1/17/2017 13:01,afternoon,weekday,2.0
4835,Smoothies,1/17/2017 13:01,afternoon,weekday,2.5
4835,Sandwich,1/17/2017 13:01,afternoon,weekday,3.5
4835,Cake,1/17/2017 13:01,afternoon,weekday,3.0
4836,Bread,1/17/2017 13:03,afternoon,weekday,2.0
4837,Sandwich,1/17/2017 13:06,afternoon,weekday,3.5
4837,Truffles,1/17/2017 13:06,afternoon,weekday,2.0
4838,Salad,1/17/2017 13:12,afternoon,weekday,3.0
4838,Sandwich,1/17/2017 13:12,afternoon,weekday,3.5
4838,Coffee,1/17/2017 13:12,afternoon,weekday,2.0
4839,Muffin,1/17/2017 13:22,afternoon,weekday,2.0
4839,Cookies,1/17/2017 13:22,afternoon,weekday,1.5
4839,Bread,1/17/2017 13:22,afternoon,weekday,2.0
4839,Hot chocolate,1/17/2017 13:22,afternoon,weekday,2.5
4841,Truffles,1/17/2017 13:32,afternoon,weekday,2.0
4841,Cake,1/17/2017 13:32,afternoon,weekday,3.0
4841,Scandinavian,1/17/2017 13:32,afternoon,weekday,2.5
4841,Coffee,1/17/2017 13:32,afternoon,weekday,2.0
4842,Tea,1/17/2017 13:40,afternoon,weekday,2.0
4843,Salad,1/17/2017 13:41,afternoon,weekday,3.0
4843,Sandwich,1/17/2017 13:41,afternoon,weekday,3.5
4843,Bread,1/17/2017 13:41,afternoon,weekday,2.0
4843,Coffee,1/17/2017 13:41,afternoon,weekday,2.0
4843,Alfajores,1/17/2017 13:41,afternoon,weekday,1.5
4844,Coffee,1/17/2017 13:53,afternoon,weekday,2.0
4844,Bread,1/17/2017 13:53,afternoon,weekday,2.0
4844,Toast,1/17/2017 13:53,afternoon,weekday,1.0
4845,Coffee,1/17/2017 14:21,afternoon,weekday,2.0
4845,Cake,1/17/2017 14:21,afternoon,weekday,3.0
4846,Truffles,1/17/2017 14:24,afternoon,weekday,2.0
4846,Coffee,1/17/2017 14:24,afternoon,weekday,2.0
4846,Alfajores,1/17/2017 14:24,afternoon,weekday,1.5
4847,Coffee,1/17/2017 14:25,afternoon,weekday,2.0
4847,Tea,1/17/2017 14:25,afternoon,weekday,2.0
4847,Chicken Stew,1/17/2017 14:25,afternoon,weekday,3.0
4848,Coffee,1/17/2017 14:51,afternoon,weekday,2.0
4848,Pastry,1/17/2017 14:51,afternoon,weekday,2.5
4849,Coffee,1/17/2017 15:02,afternoon,weekday,2.0
4850,Coffee,1/17/2017 15:13,afternoon,weekday,2.0
4851,Coffee,1/17/2017 15:14,afternoon,weekday,2.0
4852,Coffee,1/17/2017 15:26,afternoon,weekday,2.0
4852,Soup,1/17/2017 15:26,afternoon,weekday,3.0
4852,Cake,1/17/2017 15:26,afternoon,weekday,3.0
4853,Tea,1/17/2017 15:42,afternoon,weekday,2.0
4854,Coffee,1/17/2017 15:45,afternoon,weekday,2.0
4855,Tea,1/17/2017 15:58,afternoon,weekday,2.0
4856,Coffee,1/17/2017 16:25,afternoon,weekday,2.0
4857,Tea,1/17/2017 16:44,afternoon,weekday,2.0
4857,Bread,1/17/2017 16:44,afternoon,weekday,2.0
4857,Cake,1/17/2017 16:44,afternoon,weekday,3.0
4858,Bread,1/17/2017 16:45,afternoon,weekday,2.0
4859,Tea,1/17/2017 17:12,evening,weekday,2.0
4860,Bread,1/18/2017 8:32,morning,weekday,2.0
4861,Coffee,1/18/2017 8:35,morning,weekday,2.0
4862,Bread,1/18/2017 9:01,morning,weekday,2.0
4863,Tea,1/18/2017 9:14,morning,weekday,2.0
4863,Coffee,1/18/2017 9:14,morning,weekday,2.0
4863,Coffee,1/18/2017 9:14,morning,weekday,2.0
4863,Muffin,1/18/2017 9:14,morning,weekday,2.0
4863,Cake,1/18/2017 9:14,morning,weekday,3.0
4864,Scandinavian,1/18/2017 9:16,morning,weekday,2.5
4865,Bread,1/18/2017 9:18,morning,weekday,2.0
4865,Bread,1/18/2017 9:18,morning,weekday,2.0
4867,Tea,1/18/2017 10:08,morning,weekday,2.0
4868,Tea,1/18/2017 10:15,morning,weekday,2.0
4868,Coffee,1/18/2017 10:15,morning,weekday,2.0
4869,Medialuna,1/18/2017 10:19,morning,weekday,1.5
4869,Coffee,1/18/2017 10:19,morning,weekday,2.0
4869,Tea,1/18/2017 10:19,morning,weekday,2.0
4870,Bread,1/18/2017 10:23,morning,weekday,2.0
4871,Pastry,1/18/2017 10:32,morning,weekday,2.5
4871,Muffin,1/18/2017 10:32,morning,weekday,2.0
4871,Coffee,1/18/2017 10:32,morning,weekday,2.0
4871,Tea,1/18/2017 10:32,morning,weekday,2.0
4872,Coffee,1/18/2017 10:39,morning,weekday,2.0
4872,Tea,1/18/2017 10:39,morning,weekday,2.0
4873,Hot chocolate,1/18/2017 10:49,morning,weekday,2.5
4873,Coke,1/18/2017 10:49,morning,weekday,1.0
4873,Cake,1/18/2017 10:49,morning,weekday,3.0
4874,Soup,1/18/2017 11:52,morning,weekday,3.0
4874,Pastry,1/18/2017 11:52,morning,weekday,2.5
4874,Tea,1/18/2017 11:52,morning,weekday,2.0
4875,Sandwich,1/18/2017 11:55,morning,weekday,3.5
4875,Alfajores,1/18/2017 11:55,morning,weekday,1.5
4876,Sandwich,1/18/2017 12:23,afternoon,weekday,3.5
4877,Bread,1/18/2017 13:11,afternoon,weekday,2.0
4877,Focaccia,1/18/2017 13:11,afternoon,weekday,2.5
4878,Coffee,1/18/2017 13:21,afternoon,weekday,2.0
4878,Juice,1/18/2017 13:21,afternoon,weekday,2.0
4878,Sandwich,1/18/2017 13:21,afternoon,weekday,3.5
4878,Crisps,1/18/2017 13:21,afternoon,weekday,1.0
4879,Tea,1/18/2017 13:53,afternoon,weekday,2.0
4879,Coffee,1/18/2017 13:53,afternoon,weekday,2.0
4879,Soup,1/18/2017 13:53,afternoon,weekday,3.0
4879,Salad,1/18/2017 13:53,afternoon,weekday,3.0
4880,Coffee,1/18/2017 14:00,afternoon,weekday,2.0
4880,Cookies,1/18/2017 14:00,afternoon,weekday,1.5
4881,Tea,1/18/2017 14:12,afternoon,weekday,2.0
4881,Cookies,1/18/2017 14:12,afternoon,weekday,1.5
4882,Cake,1/18/2017 15:04,afternoon,weekday,3.0
4883,Cake,1/18/2017 15:09,afternoon,weekday,3.0
4883,Coffee,1/18/2017 15:09,afternoon,weekday,2.0
4883,Coke,1/18/2017 15:09,afternoon,weekday,1.0
4883,Tea,1/18/2017 15:09,afternoon,weekday,2.0
4884,Coffee,1/18/2017 15:24,afternoon,weekday,2.0
4885,Coke,1/18/2017 15:26,afternoon,weekday,1.0
4885,Sandwich,1/18/2017 15:26,afternoon,weekday,3.5
4886,Medialuna,1/18/2017 15:54,afternoon,weekday,1.5
4886,Cookies,1/18/2017 15:54,afternoon,weekday,1.5
4886,Juice,1/18/2017 15:54,afternoon,weekday,2.0
4886,Tea,1/18/2017 15:54,afternoon,weekday,2.0
4887,Muffin,1/18/2017 16:01,afternoon,weekday,2.0
4887,Cake,1/18/2017 16:01,afternoon,weekday,3.0
4887,Bread,1/18/2017 16:01,afternoon,weekday,2.0
4887,Hot chocolate,1/18/2017 16:01,afternoon,weekday,2.5
4888,Coffee,1/18/2017 16:17,afternoon,weekday,2.0
4888,Coffee,1/18/2017 16:17,afternoon,weekday,2.0
4888,Cake,1/18/2017 16:17,afternoon,weekday,3.0
4889,Cake,1/18/2017 16:20,afternoon,weekday,3.0
4890,Cake,1/18/2017 16:22,afternoon,weekday,3.0
4890,Tea,1/18/2017 16:22,afternoon,weekday,2.0
4891,Coffee,1/18/2017 16:56,afternoon,weekday,2.0
4891,Tea,1/18/2017 16:56,afternoon,weekday,2.0
4891,Coffee,1/18/2017 16:56,afternoon,weekday,2.0
4891,Cake,1/18/2017 16:56,afternoon,weekday,3.0
4891,Cookies,1/18/2017 16:56,afternoon,weekday,1.5
4892,Cookies,1/18/2017 17:01,evening,weekday,1.5
4892,Tea,1/18/2017 17:01,evening,weekday,2.0
4893,Focaccia,1/18/2017 18:28,evening,weekday,2.5
4893,Fudge,1/18/2017 18:28,evening,weekday,2.0
4894,Pastry,1/19/2017 8:38,morning,weekday,2.5
4894,Toast,1/19/2017 8:38,morning,weekday,1.0
4894,Coffee,1/19/2017 8:38,morning,weekday,2.0
4895,Tea,1/19/2017 9:13,morning,weekday,2.0
4895,Sandwich,1/19/2017 9:13,morning,weekday,3.5
4896,Tea,1/19/2017 9:37,morning,weekday,2.0
4896,Hot chocolate,1/19/2017 9:37,morning,weekday,2.5
4896,Spanish Brunch,1/19/2017 9:37,morning,weekday,4.0
4896,Granola,1/19/2017 9:37,morning,weekday,2.0
4896,Sandwich,1/19/2017 9:37,morning,weekday,3.5
4897,Coffee,1/19/2017 9:48,morning,weekday,2.0
4897,Medialuna,1/19/2017 9:48,morning,weekday,1.5
4898,Bread,1/19/2017 9:51,morning,weekday,2.0
4899,Coffee,1/19/2017 9:54,morning,weekday,2.0
4900,Coffee,1/19/2017 10:05,morning,weekday,2.0
4900,Toast,1/19/2017 10:05,morning,weekday,1.0
4901,Coffee,1/19/2017 10:09,morning,weekday,2.0
4901,Coffee,1/19/2017 10:09,morning,weekday,2.0
4901,Pastry,1/19/2017 10:09,morning,weekday,2.5
4902,Bread,1/19/2017 10:16,morning,weekday,2.0
4904,Bread,1/19/2017 10:31,morning,weekday,2.0
4904,Cookies,1/19/2017 10:31,morning,weekday,1.5
4905,Bread,1/19/2017 10:33,morning,weekday,2.0
4906,Hot chocolate,1/19/2017 10:38,morning,weekday,2.5
4906,Hot chocolate,1/19/2017 10:38,morning,weekday,2.5
4906,Cake,1/19/2017 10:38,morning,weekday,3.0
4907,Pastry,1/19/2017 10:46,morning,weekday,2.5
4907,Cake,1/19/2017 10:46,morning,weekday,3.0
4907,Mineral water,1/19/2017 10:46,morning,weekday,1.5
4908,Tea,1/19/2017 10:58,morning,weekday,2.0
4909,Tea,1/19/2017 11:04,morning,weekday,2.0
4909,Cake,1/19/2017 11:04,morning,weekday,3.0
4909,Juice,1/19/2017 11:04,morning,weekday,2.0
4911,Cake,1/19/2017 11:09,morning,weekday,3.0
4911,Muffin,1/19/2017 11:09,morning,weekday,2.0
4912,Coffee,1/19/2017 11:13,morning,weekday,2.0
4912,Coke,1/19/2017 11:13,morning,weekday,1.0
4912,Juice,1/19/2017 11:13,morning,weekday,2.0
4912,Truffles,1/19/2017 11:13,morning,weekday,2.0
4912,Medialuna,1/19/2017 11:13,morning,weekday,1.5
4913,Coffee,1/19/2017 11:18,morning,weekday,2.0
4914,Coffee,1/19/2017 11:18,morning,weekday,2.0
4915,Coffee,1/19/2017 11:28,morning,weekday,2.0
4915,Coffee,1/19/2017 11:28,morning,weekday,2.0
4916,Coffee,1/19/2017 11:28,morning,weekday,2.0
4917,Coffee,1/19/2017 11:34,morning,weekday,2.0
4917,Pastry,1/19/2017 11:34,morning,weekday,2.5
4918,Cake,1/19/2017 11:47,morning,weekday,3.0
4918,Coffee,1/19/2017 11:47,morning,weekday,2.0
4919,Bread,1/19/2017 11:52,morning,weekday,2.0
4920,Scandinavian,1/19/2017 11:55,morning,weekday,2.5
4920,Bread,1/19/2017 11:55,morning,weekday,2.0
4921,Coffee,1/19/2017 11:55,morning,weekday,2.0
4921,Tea,1/19/2017 11:55,morning,weekday,2.0
4921,Alfajores,1/19/2017 11:55,morning,weekday,1.5
4922,Chicken Stew,1/19/2017 11:59,morning,weekday,3.0
4923,Coffee,1/19/2017 12:00,afternoon,weekday,2.0
4924,Coffee,1/19/2017 12:02,afternoon,weekday,2.0
4924,Juice,1/19/2017 12:02,afternoon,weekday,2.0
4924,Medialuna,1/19/2017 12:02,afternoon,weekday,1.5
4924,Crisps,1/19/2017 12:02,afternoon,weekday,1.0
4925,Coffee,1/19/2017 12:22,afternoon,weekday,2.0
4927,Salad,1/19/2017 12:37,afternoon,weekday,3.0
4927,Coffee,1/19/2017 12:37,afternoon,weekday,2.0
4928,Bread,1/19/2017 12:50,afternoon,weekday,2.0
4929,Bread,1/19/2017 12:54,afternoon,weekday,2.0
4929,Medialuna,1/19/2017 12:54,afternoon,weekday,1.5
4930,Coffee,1/19/2017 13:15,afternoon,weekday,2.0
4930,Coffee,1/19/2017 13:15,afternoon,weekday,2.0
4930,Sandwich,1/19/2017 13:15,afternoon,weekday,3.5
4931,Hot chocolate,1/19/2017 13:20,afternoon,weekday,2.5
4931,Chicken Stew,1/19/2017 13:20,afternoon,weekday,3.0
4932,Coffee,1/19/2017 13:24,afternoon,weekday,2.0
4932,Tea,1/19/2017 13:24,afternoon,weekday,2.0
4932,Sandwich,1/19/2017 13:24,afternoon,weekday,3.5
4932,Medialuna,1/19/2017 13:24,afternoon,weekday,1.5
4933,Bread,1/19/2017 13:43,afternoon,weekday,2.0
4933,Tea,1/19/2017 13:43,afternoon,weekday,2.0
4933,Chicken Stew,1/19/2017 13:43,afternoon,weekday,3.0
4933,Soup,1/19/2017 13:43,afternoon,weekday,3.0
4933,Cake,1/19/2017 13:43,afternoon,weekday,3.0
4933,Pastry,1/19/2017 13:43,afternoon,weekday,2.5
4933,Alfajores,1/19/2017 13:43,afternoon,weekday,1.5
4933,Focaccia,1/19/2017 13:43,afternoon,weekday,2.5
4934,Bread,1/19/2017 13:50,afternoon,weekday,2.0
4934,Coffee,1/19/2017 13:50,afternoon,weekday,2.0
4934,Soup,1/19/2017 13:50,afternoon,weekday,3.0
4934,Muffin,1/19/2017 13:50,afternoon,weekday,2.0
4935,Bread,1/19/2017 13:50,afternoon,weekday,2.0
4936,Coffee,1/19/2017 14:30,afternoon,weekday,2.0
4936,Tea,1/19/2017 14:30,afternoon,weekday,2.0
4936,Cake,1/19/2017 14:30,afternoon,weekday,3.0
4937,Sandwich,1/19/2017 14:33,afternoon,weekday,3.5
4937,Sandwich,1/19/2017 14:33,afternoon,weekday,3.5
4937,Coffee,1/19/2017 14:33,afternoon,weekday,2.0
4937,Tea,1/19/2017 14:33,afternoon,weekday,2.0
4938,Coffee,1/19/2017 14:34,afternoon,weekday,2.0
4938,Coffee,1/19/2017 14:34,afternoon,weekday,2.0
4939,Bread,1/19/2017 14:49,afternoon,weekday,2.0
4940,Coffee,1/19/2017 14:52,afternoon,weekday,2.0
4941,Bread,1/19/2017 14:53,afternoon,weekday,2.0
4942,Hot chocolate,1/19/2017 15:25,afternoon,weekday,2.5
4943,Coffee,1/19/2017 15:27,afternoon,weekday,2.0
4943,Bread,1/19/2017 15:27,afternoon,weekday,2.0
4943,Bread,1/19/2017 15:27,afternoon,weekday,2.0
4944,Hot chocolate,1/19/2017 15:29,afternoon,weekday,2.5
4945,Hot chocolate,1/19/2017 15:41,afternoon,weekday,2.5
4945,Coffee,1/19/2017 15:41,afternoon,weekday,2.0
4946,Coffee,1/19/2017 15:50,afternoon,weekday,2.0
4946,Cookies,1/19/2017 15:50,afternoon,weekday,1.5
4946,Bread,1/19/2017 15:50,afternoon,weekday,2.0
4949,Coffee,1/20/2017 8:51,morning,weekday,2.0
4949,Scandinavian,1/20/2017 8:51,morning,weekday,2.5
4950,Coffee,1/20/2017 8:53,morning,weekday,2.0
4950,Bread,1/20/2017 8:53,morning,weekday,2.0
4951,Coffee,1/20/2017 8:56,morning,weekday,2.0
4951,Tea,1/20/2017 8:56,morning,weekday,2.0
4951,Toast,1/20/2017 8:56,morning,weekday,1.0
4952,Coffee,1/20/2017 8:58,morning,weekday,2.0
4952,Toast,1/20/2017 8:58,morning,weekday,1.0
4953,Coffee,1/20/2017 8:58,morning,weekday,2.0
4954,Coffee,1/20/2017 8:59,morning,weekday,2.0
4954,Toast,1/20/2017 8:59,morning,weekday,1.0
4955,Coffee,1/20/2017 9:12,morning,weekday,2.0
4955,Medialuna,1/20/2017 9:12,morning,weekday,1.5
4956,Coffee,1/20/2017 9:19,morning,weekday,2.0
4957,Cake,1/20/2017 9:35,morning,weekday,3.0
4958,Pastry,1/20/2017 9:37,morning,weekday,2.5
4958,Bread,1/20/2017 9:37,morning,weekday,2.0
4959,Coffee,1/20/2017 9:38,morning,weekday,2.0
4960,Bread,1/20/2017 9:41,morning,weekday,2.0
4962,Coffee,1/20/2017 9:56,morning,weekday,2.0
4962,Coffee,1/20/2017 9:56,morning,weekday,2.0
4962,Coffee,1/20/2017 9:56,morning,weekday,2.0
4962,Toast,1/20/2017 9:56,morning,weekday,1.0
4962,Cookies,1/20/2017 9:56,morning,weekday,1.5
4963,Pastry,1/20/2017 10:04,morning,weekday,2.5
4963,Coffee,1/20/2017 10:04,morning,weekday,2.0
4963,Coffee,1/20/2017 10:04,morning,weekday,2.0
4964,Coffee,1/20/2017 10:29,morning,weekday,2.0
