Transaction,Item,date_time,period_day,weekday_weekend,profit,Profit
5479,Coffee,1/28/2017 10:19,morning,weekend,2.0,2.81
5479,Coffee,1/28/2017 10:19,morning,weekend,2.0,2.81
5479,Hot chocolate,1/28/2017 10:19,morning,weekend,2.5,2.69
5481,Toast,1/28/2017 10:23,morning,weekend,1.0,2.61
5481,Tea,1/28/2017 10:23,morning,weekend,2.0,2.83
5481,Coffee,1/28/2017 10:23,morning,weekend,2.0,2.81
5482,Bread,1/28/2017 10:26,morning,weekend,2.0,2.24
5483,Bread,1/28/2017 10:31,morning,weekend,2.0,2.24
5484,Bread,1/28/2017 10:32,morning,weekend,2.0,2.24
5484,Medialuna,1/28/2017 10:32,morning,weekend,1.5,1.15
5485,Coffee,1/28/2017 10:37,morning,weekend,2.0,2.81
5485,Tea,1/28/2017 10:37,morning,weekend,2.0,2.83
5486,Coffee,1/28/2017 10:38,morning,weekend,2.0,2.81
5487,Pastry,1/28/2017 10:44,morning,weekend,2.5,1.83
5487,Vegan mincepie,1/28/2017 10:44,morning,weekend,2.0,1.89
5488,Bread,1/28/2017 10:50,morning,weekend,2.0,2.24
5489,Coffee,1/28/2017 10:52,morning,weekend,2.0,2.81
5490,Medialuna,1/28/2017 10:53,morning,weekend,1.5,1.15
5491,Cake,1/28/2017 10:55,morning,weekend,3.0,1.92
5492,Coffee,1/28/2017 11:00,morning,weekend,2.0,2.81
5492,Brownie,1/28/2017 11:00,morning,weekend,2.0,2.97
5492,Bread,1/28/2017 11:00,morning,weekend,2.0,2.24
5492,Juice,1/28/2017 11:00,morning,weekend,2.0,1.07
5492,Smoothies,1/28/2017 11:00,morning,weekend,2.5,1.15
5492,Scone,1/28/2017 11:00,morning,weekend,2.0,1.14
5493,Bread,1/28/2017 11:02,morning,weekend,2.0,2.24
5493,Coffee,1/28/2017 11:02,morning,weekend,2.0,2.81
5494,Coffee,1/28/2017 11:04,morning,weekend,2.0,2.81
5494,Coffee,1/28/2017 11:04,morning,weekend,2.0,2.81
5495,Bread,1/28/2017 11:06,morning,weekend,2.0,2.24
5495,Focaccia,1/28/2017 11:06,morning,weekend,2.5,1.72
5496,Tea,1/28/2017 11:08,morning,weekend,2.0,2.83
5496,Coffee,1/28/2017 11:08,morning,weekend,2.0,2.81
5497,Bread,1/28/2017 11:09,morning,weekend,2.0,2.24
5498,Bread,1/28/2017 11:11,morning,weekend,2.0,2.24
5498,Baguette,1/28/2017 11:11,morning,weekend,2.0,2.69
5499,Bread,1/28/2017 11:12,morning,weekend,2.0,2.24
5500,Tea,1/28/2017 11:13,morning,weekend,2.0,2.83
5501,Coffee,1/28/2017 11:21,morning,weekend,2.0,2.81
5501,Coffee,1/28/2017 11:21,morning,weekend,2.0,2.81
5501,Medialuna,1/28/2017 11:21,morning,weekend,1.5,1.15
5502,Juice,1/28/2017 11:22,morning,weekend,2.0,1.07
5503,Coffee,1/28/2017 11:23,morning,weekend,2.0,2.81
5503,Hot chocolate,1/28/2017 11:23,morning,weekend,2.5,2.69
5503,Brownie,1/28/2017 11:23,morning,weekend,2.0,2.97
5504,Coffee,1/28/2017 11:24,morning,weekend,2.0,2.81
5504,Coffee,1/28/2017 11:24,morning,weekend,2.0,2.81
5504,Medialuna,1/28/2017 11:24,morning,weekend,1.5,1.15
5505,Coffee,1/28/2017 11:29,morning,weekend,2.0,2.81
5506,Brownie,1/28/2017 11:32,morning,weekend,2.0,2.97
5506,Bread,1/28/2017 11:32,morning,weekend,2.0,2.24
5507,Coffee,1/28/2017 11:43,morning,weekend,2.0,2.81
5507,Scone,1/28/2017 11:43,morning,weekend,2.0,1.14
5508,Tea,1/28/2017 11:48,morning,weekend,2.0,2.83
5508,Hot chocolate,1/28/2017 11:48,morning,weekend,2.5,2.69
5508,Scone,1/28/2017 11:48,morning,weekend,2.0,1.14
5509,Sandwich,1/28/2017 11:49,morning,weekend,3.5,1.28
5509,Coffee,1/28/2017 11:49,morning,weekend,2.0,2.81
5510,Cake,1/28/2017 11:50,morning,weekend,3.0,1.92
5511,Hot chocolate,1/28/2017 11:52,morning,weekend,2.5,2.69
5511,Bread,1/28/2017 11:52,morning,weekend,2.0,2.24
5511,Brownie,1/28/2017 11:52,morning,weekend,2.0,2.97
5511,Scone,1/28/2017 11:52,morning,weekend,2.0,1.14
5512,Cake,1/28/2017 11:55,morning,weekend,3.0,1.92
5512,Bread,1/28/2017 11:55,morning,weekend,2.0,2.24
5513,Coffee,1/28/2017 11:57,morning,weekend,2.0,2.81
5513,Bread,1/28/2017 11:57,morning,weekend,2.0,2.24
5513,Cake,1/28/2017 11:57,morning,weekend,3.0,1.92
5514,Scone,1/28/2017 11:58,morning,weekend,2.0,1.14
5514,Hot chocolate,1/28/2017 11:58,morning,weekend,2.5,2.69
5515,Bread,1/28/2017 11:59,morning,weekend,2.0,2.24
5515,Scone,1/28/2017 11:59,morning,weekend,2.0,1.14
5516,Hot chocolate,1/28/2017 12:00,afternoon,weekend,2.5,2.69
5516,Scone,1/28/2017 12:00,afternoon,weekend,2.0,1.14
5518,Coffee,1/28/2017 12:04,afternoon,weekend,2.0,2.81
5519,Bread,1/28/2017 12:12,afternoon,weekend,2.0,2.24
5519,Coffee,1/28/2017 12:12,afternoon,weekend,2.0,2.81
5520,Coffee,1/28/2017 12:20,afternoon,weekend,2.0,2.81
5520,Bread,1/28/2017 12:20,afternoon,weekend,2.0,2.24
5521,Bread,1/28/2017 12:22,afternoon,weekend,2.0,2.24
5521,Focaccia,1/28/2017 12:22,afternoon,weekend,2.5,1.72
5522,Bread,1/28/2017 12:26,afternoon,weekend,2.0,2.24
5523,Coffee,1/28/2017 12:27,afternoon,weekend,2.0,2.81
5523,Bread,1/28/2017 12:27,afternoon,weekend,2.0,2.24
5524,Bread,1/28/2017 12:30,afternoon,weekend,2.0,2.24
5525,Bread,1/28/2017 12:37,afternoon,weekend,2.0,2.24
5525,Tea,1/28/2017 12:37,afternoon,weekend,2.0,2.83
5526,Bread,1/28/2017 12:40,afternoon,weekend,2.0,2.24
5527,Toast,1/28/2017 12:50,afternoon,weekend,1.0,2.61
5527,Juice,1/28/2017 12:50,afternoon,weekend,2.0,1.07
5527,Coffee,1/28/2017 12:50,afternoon,weekend,2.0,2.81
5528,Bread,1/28/2017 13:05,afternoon,weekend,2.0,2.24
5528,Focaccia,1/28/2017 13:05,afternoon,weekend,2.5,1.72
5529,Coffee,1/28/2017 13:16,afternoon,weekend,2.0,2.81
5529,Bread,1/28/2017 13:16,afternoon,weekend,2.0,2.24
5529,Sandwich,1/28/2017 13:16,afternoon,weekend,3.5,1.28
5530,Coffee,1/28/2017 13:19,afternoon,weekend,2.0,2.81
5531,Brownie,1/28/2017 13:20,afternoon,weekend,2.0,2.97
5531,Tea,1/28/2017 13:20,afternoon,weekend,2.0,2.83
5532,Sandwich,1/28/2017 13:22,afternoon,weekend,3.5,1.28
5533,Bread,1/28/2017 13:31,afternoon,weekend,2.0,2.24
5534,Sandwich,1/28/2017 13:34,afternoon,weekend,3.5,1.28
5534,Sandwich,1/28/2017 13:34,afternoon,weekend,3.5,1.28
5534,Tea,1/28/2017 13:34,afternoon,weekend,2.0,2.83
5534,Bread,1/28/2017 13:34,afternoon,weekend,2.0,2.24
5535,Soup,1/28/2017 13:35,afternoon,weekend,3.0,2.16
5535,Sandwich,1/28/2017 13:35,afternoon,weekend,3.5,1.28
5535,Coffee,1/28/2017 13:35,afternoon,weekend,2.0,2.81
5536,Tea,1/28/2017 13:37,afternoon,weekend,2.0,2.83
5536,Bread,1/28/2017 13:37,afternoon,weekend,2.0,2.24
5537,Bread,1/28/2017 13:42,afternoon,weekend,2.0,2.24
5538,Bread,1/28/2017 13:51,afternoon,weekend,2.0,2.24
5540,Coffee,1/28/2017 14:06,afternoon,weekend,2.0,2.81
5540,Coffee,1/28/2017 14:06,afternoon,weekend,2.0,2.81
5541,Cake,1/28/2017 14:20,afternoon,weekend,3.0,1.92
5542,Focaccia,1/28/2017 14:22,afternoon,weekend,2.5,1.72
5543,Bread,1/28/2017 14:23,afternoon,weekend,2.0,2.24
5544,Hot chocolate,1/28/2017 14:27,afternoon,weekend,2.5,2.69
5545,Cake,1/28/2017 14:45,afternoon,weekend,3.0,1.92
5546,Scone,1/28/2017 14:52,afternoon,weekend,2.0,1.14
5546,Tea,1/28/2017 14:52,afternoon,weekend,2.0,2.83
5547,Tea,1/28/2017 14:58,afternoon,weekend,2.0,2.83
5547,Tea,1/28/2017 14:58,afternoon,weekend,2.0,2.83
5548,Cake,1/28/2017 15:07,afternoon,weekend,3.0,1.92
5548,Brownie,1/28/2017 15:07,afternoon,weekend,2.0,2.97
5549,Brownie,1/28/2017 15:08,afternoon,weekend,2.0,2.97
5550,Coffee,1/28/2017 15:10,afternoon,weekend,2.0,2.81
5551,Bread,1/28/2017 15:15,afternoon,weekend,2.0,2.24
5552,Bread,1/28/2017 15:16,afternoon,weekend,2.0,2.24
5552,Coffee,1/28/2017 15:16,afternoon,weekend,2.0,2.81
5553,Coffee,1/28/2017 15:16,afternoon,weekend,2.0,2.81
5553,Tea,1/28/2017 15:16,afternoon,weekend,2.0,2.83
5553,Scone,1/28/2017 15:16,afternoon,weekend,2.0,1.14
5554,Coffee,1/28/2017 15:19,afternoon,weekend,2.0,2.81
5554,Coffee,1/28/2017 15:19,afternoon,weekend,2.0,2.81
5555,Coffee,1/28/2017 15:30,afternoon,weekend,2.0,2.81
5556,Tea,1/28/2017 15:32,afternoon,weekend,2.0,2.83
5557,Hot chocolate,1/28/2017 15:43,afternoon,weekend,2.5,2.69
5557,Tea,1/28/2017 15:43,afternoon,weekend,2.0,2.83
5557,Medialuna,1/28/2017 15:43,afternoon,weekend,1.5,1.15
5558,Coffee,1/28/2017 15:49,afternoon,weekend,2.0,2.81
5558,Hot chocolate,1/28/2017 15:49,afternoon,weekend,2.5,2.69
5558,Bread,1/28/2017 15:49,afternoon,weekend,2.0,2.24
5559,Bread,1/28/2017 15:59,afternoon,weekend,2.0,2.24
5560,Coffee,1/28/2017 16:00,afternoon,weekend,2.0,2.81
5560,Coffee,1/28/2017 16:00,afternoon,weekend,2.0,2.81
5560,Tea,1/28/2017 16:00,afternoon,weekend,2.0,2.83
5560,Bread,1/28/2017 16:00,afternoon,weekend,2.0,2.24
5561,Coffee,1/28/2017 16:02,afternoon,weekend,2.0,2.81
5561,Tea,1/28/2017 16:02,afternoon,weekend,2.0,2.83
5562,Coffee,1/28/2017 16:05,afternoon,weekend,2.0,2.81
5562,Coffee,1/28/2017 16:05,afternoon,weekend,2.0,2.81
5562,Tea,1/28/2017 16:05,afternoon,weekend,2.0,2.83
5562,Juice,1/28/2017 16:05,afternoon,weekend,2.0,1.07
5562,Cake,1/28/2017 16:05,afternoon,weekend,3.0,1.92
5562,Sandwich,1/28/2017 16:05,afternoon,weekend,3.5,1.28
5564,Coffee,1/28/2017 16:41,afternoon,weekend,2.0,2.81
5565,Coffee,1/28/2017 16:49,afternoon,weekend,2.0,2.81
5566,Bread,1/29/2017 8:57,morning,weekend,2.0,2.24
5566,Pastry,1/29/2017 8:57,morning,weekend,2.5,1.83
5567,Baguette,1/29/2017 9:22,morning,weekend,2.0,2.69
5567,Brownie,1/29/2017 9:22,morning,weekend,2.0,2.97
5568,Bread,1/29/2017 9:28,morning,weekend,2.0,2.24
5569,Coffee,1/29/2017 9:43,morning,weekend,2.0,2.81
5569,Pastry,1/29/2017 9:43,morning,weekend,2.5,1.83
5570,Coffee,1/29/2017 9:58,morning,weekend,2.0,2.81
5571,Coffee,1/29/2017 10:13,morning,weekend,2.0,2.81
5571,Hot chocolate,1/29/2017 10:13,morning,weekend,2.5,2.69
5571,Bread,1/29/2017 10:13,morning,weekend,2.0,2.24
5572,Coffee,1/29/2017 10:18,morning,weekend,2.0,2.81
5573,Coffee,1/29/2017 10:35,morning,weekend,2.0,2.81
5573,Pastry,1/29/2017 10:35,morning,weekend,2.5,1.83
5573,Coffee,1/29/2017 10:35,morning,weekend,2.0,2.81
5574,Tea,1/29/2017 10:52,morning,weekend,2.0,2.83
5575,Coffee,1/29/2017 10:56,morning,weekend,2.0,2.81
5576,Pastry,1/29/2017 11:02,morning,weekend,2.5,1.83
5577,Coffee,1/29/2017 11:14,morning,weekend,2.0,2.81
5577,Tea,1/29/2017 11:14,morning,weekend,2.0,2.83
5577,Soup,1/29/2017 11:14,morning,weekend,3.0,2.16
5578,Brownie,1/29/2017 11:17,morning,weekend,2.0,2.97
5579,Baguette,1/29/2017 11:20,morning,weekend,2.0,2.69
5580,Baguette,1/29/2017 11:21,morning,weekend,2.0,2.69
5582,Coffee,1/29/2017 11:25,morning,weekend,2.0,2.81
5583,Coffee,1/29/2017 11:34,morning,weekend,2.0,2.81
5583,Coffee,1/29/2017 11:34,morning,weekend,2.0,2.81
5583,Medialuna,1/29/2017 11:34,morning,weekend,1.5,1.15
5585,Coffee,1/29/2017 11:42,morning,weekend,2.0,2.81
5585,Bread,1/29/2017 11:42,morning,weekend,2.0,2.24
5586,Coffee,1/29/2017 11:45,morning,weekend,2.0,2.81
5587,Cake,1/29/2017 11:51,morning,weekend,3.0,1.92
5587,Bread,1/29/2017 11:51,morning,weekend,2.0,2.24
5587,Baguette,1/29/2017 11:51,morning,weekend,2.0,2.69
5588,Coffee,1/29/2017 11:59,morning,weekend,2.0,2.81
5588,Coffee,1/29/2017 11:59,morning,weekend,2.0,2.81
5589,Bread,1/29/2017 12:00,afternoon,weekend,2.0,2.24
5589,Bread,1/29/2017 12:00,afternoon,weekend,2.0,2.24
5590,Juice,1/29/2017 12:06,afternoon,weekend,2.0,1.07
5591,Coffee,1/29/2017 12:12,afternoon,weekend,2.0,2.81
5592,Bread,1/29/2017 12:21,afternoon,weekend,2.0,2.24
5592,Pastry,1/29/2017 12:21,afternoon,weekend,2.5,1.83
5593,Bread,1/29/2017 12:22,afternoon,weekend,2.0,2.24
5593,Coffee,1/29/2017 12:22,afternoon,weekend,2.0,2.81
5593,Pastry,1/29/2017 12:22,afternoon,weekend,2.5,1.83
5594,Bread,1/29/2017 12:27,afternoon,weekend,2.0,2.24
5594,Bread,1/29/2017 12:27,afternoon,weekend,2.0,2.24
5595,Brownie,1/29/2017 12:35,afternoon,weekend,2.0,2.97
5596,Coffee,1/29/2017 12:39,afternoon,weekend,2.0,2.81
5596,Smoothies,1/29/2017 12:39,afternoon,weekend,2.5,1.15
5597,Bread,1/29/2017 12:48,afternoon,weekend,2.0,2.24
5597,Coffee,1/29/2017 12:48,afternoon,weekend,2.0,2.81
5597,Pastry,1/29/2017 12:48,afternoon,weekend,2.5,1.83
5597,Scone,1/29/2017 12:48,afternoon,weekend,2.0,1.14
5598,Hot chocolate,1/29/2017 12:54,afternoon,weekend,2.5,2.69
5598,Coffee,1/29/2017 12:54,afternoon,weekend,2.0,2.81
5598,Sandwich,1/29/2017 12:54,afternoon,weekend,3.5,1.28
5598,Toast,1/29/2017 12:54,afternoon,weekend,1.0,2.61
5598,Cake,1/29/2017 12:54,afternoon,weekend,3.0,1.92
5599,Bread,1/29/2017 12:57,afternoon,weekend,2.0,2.24
5600,Pastry,1/29/2017 12:59,afternoon,weekend,2.5,1.83
5600,Coffee,1/29/2017 12:59,afternoon,weekend,2.0,2.81
5600,Coffee,1/29/2017 12:59,afternoon,weekend,2.0,2.81
5600,Bread,1/29/2017 12:59,afternoon,weekend,2.0,2.24
5601,Hot chocolate,1/29/2017 13:24,afternoon,weekend,2.5,2.69
5601,Tea,1/29/2017 13:24,afternoon,weekend,2.0,2.83
5601,Alfajores,1/29/2017 13:24,afternoon,weekend,1.5,1.33
5601,Medialuna,1/29/2017 13:24,afternoon,weekend,1.5,1.15
5601,Medialuna,1/29/2017 13:24,afternoon,weekend,1.5,1.15
5603,Tea,1/29/2017 13:54,afternoon,weekend,2.0,2.83
5603,Bread,1/29/2017 13:54,afternoon,weekend,2.0,2.24
5604,Sandwich,1/29/2017 13:58,afternoon,weekend,3.5,1.28
5604,Juice,1/29/2017 13:58,afternoon,weekend,2.0,1.07
5604,Coffee,1/29/2017 13:58,afternoon,weekend,2.0,2.81
5604,Medialuna,1/29/2017 13:58,afternoon,weekend,1.5,1.15
5604,Scone,1/29/2017 13:58,afternoon,weekend,2.0,1.14
5605,Bread,1/29/2017 13:59,afternoon,weekend,2.0,2.24
5605,Coffee,1/29/2017 13:59,afternoon,weekend,2.0,2.81
5605,Sandwich,1/29/2017 13:59,afternoon,weekend,3.5,1.28
5605,Medialuna,1/29/2017 13:59,afternoon,weekend,1.5,1.15
5606,Coffee,1/29/2017 14:12,afternoon,weekend,2.0,2.81
5606,Bread,1/29/2017 14:12,afternoon,weekend,2.0,2.24
5606,Pastry,1/29/2017 14:12,afternoon,weekend,2.5,1.83
5607,Bread,1/29/2017 14:13,afternoon,weekend,2.0,2.24
5608,Coffee,1/29/2017 14:17,afternoon,weekend,2.0,2.81
5608,Soup,1/29/2017 14:17,afternoon,weekend,3.0,2.16
5608,Sandwich,1/29/2017 14:17,afternoon,weekend,3.5,1.28
5609,Coffee,1/29/2017 14:22,afternoon,weekend,2.0,2.81
5609,Sandwich,1/29/2017 14:22,afternoon,weekend,3.5,1.28
5611,Bread,1/29/2017 14:54,afternoon,weekend,2.0,2.24
5612,Fudge,1/29/2017 14:56,afternoon,weekend,2.0,1.39
5613,Tea,1/29/2017 15:03,afternoon,weekend,2.0,2.83
5613,Hot chocolate,1/29/2017 15:03,afternoon,weekend,2.5,2.69
5613,Cake,1/29/2017 15:03,afternoon,weekend,3.0,1.92
5613,Medialuna,1/29/2017 15:03,afternoon,weekend,1.5,1.15
5613,Medialuna,1/29/2017 15:03,afternoon,weekend,1.5,1.15
5614,Hot chocolate,1/29/2017 15:04,afternoon,weekend,2.5,2.69
5614,Toast,1/29/2017 15:04,afternoon,weekend,1.0,2.61
5615,Coffee,1/29/2017 15:25,afternoon,weekend,2.0,2.81
5615,Tea,1/29/2017 15:25,afternoon,weekend,2.0,2.83
5615,Pastry,1/29/2017 15:25,afternoon,weekend,2.5,1.83
5616,Cake,1/29/2017 15:35,afternoon,weekend,3.0,1.92
5616,Baguette,1/29/2017 15:35,afternoon,weekend,2.0,2.69
5617,Bread,1/29/2017 15:53,afternoon,weekend,2.0,2.24
5617,Tea,1/29/2017 15:53,afternoon,weekend,2.0,2.83
5617,Cake,1/29/2017 15:53,afternoon,weekend,3.0,1.92
5617,Bread,1/29/2017 15:53,afternoon,weekend,2.0,2.24
5618,Coffee,1/29/2017 16:03,afternoon,weekend,2.0,2.81
5618,Hot chocolate,1/29/2017 16:03,afternoon,weekend,2.5,2.69
5618,Bread,1/29/2017 16:03,afternoon,weekend,2.0,2.24
5620,Medialuna,1/29/2017 16:04,afternoon,weekend,1.5,1.15
5621,Cake,1/29/2017 16:19,afternoon,weekend,3.0,1.92
5621,Scone,1/29/2017 16:19,afternoon,weekend,2.0,1.14
5621,Medialuna,1/29/2017 16:19,afternoon,weekend,1.5,1.15
5621,Coffee,1/29/2017 16:19,afternoon,weekend,2.0,2.81
5621,Tea,1/29/2017 16:19,afternoon,weekend,2.0,2.83
5622,Coffee,1/29/2017 16:31,afternoon,weekend,2.0,2.81
5622,Medialuna,1/29/2017 16:31,afternoon,weekend,1.5,1.15
5623,Bread,1/30/2017 8:36,morning,weekday,2.0,2.24
5624,Pastry,1/30/2017 8:58,morning,weekday,2.5,1.83
5625,Coffee,1/30/2017 9:25,morning,weekday,2.0,2.81
5625,Coffee,1/30/2017 9:25,morning,weekday,2.0,2.81
5626,Bread,1/30/2017 9:44,morning,weekday,2.0,2.24
5626,Pastry,1/30/2017 9:44,morning,weekday,2.5,1.83
5627,Bread,1/30/2017 9:48,morning,weekday,2.0,2.24
5627,Bread,1/30/2017 9:48,morning,weekday,2.0,2.24
5628,Bread,1/30/2017 9:53,morning,weekday,2.0,2.24
5629,Bread,1/30/2017 9:58,morning,weekday,2.0,2.24
5630,Bread,1/30/2017 10:14,morning,weekday,2.0,2.24
5631,Pastry,1/30/2017 11:00,morning,weekday,2.5,1.83
5632,Pastry,1/30/2017 11:01,morning,weekday,2.5,1.83
5632,Coffee,1/30/2017 11:01,morning,weekday,2.0,2.81
5632,Coffee,1/30/2017 11:01,morning,weekday,2.0,2.81
5633,Bread,1/30/2017 11:04,morning,weekday,2.0,2.24
5635,Coffee,1/30/2017 11:33,morning,weekday,2.0,2.81
5636,Pastry,1/30/2017 12:08,afternoon,weekday,2.5,1.83
5636,Coffee,1/30/2017 12:08,afternoon,weekday,2.0,2.81
5636,Coffee,1/30/2017 12:08,afternoon,weekday,2.0,2.81
5637,Sandwich,1/30/2017 12:22,afternoon,weekday,3.5,1.28
5637,Sandwich,1/30/2017 12:22,afternoon,weekday,3.5,1.28
5638,Coffee,1/30/2017 12:23,afternoon,weekday,2.0,2.81
5639,Coffee,1/30/2017 12:44,afternoon,weekday,2.0,2.81
5639,Coffee,1/30/2017 12:44,afternoon,weekday,2.0,2.81
5639,Pastry,1/30/2017 12:44,afternoon,weekday,2.5,1.83
5640,Coffee,1/30/2017 12:45,afternoon,weekday,2.0,2.81
5640,Bread,1/30/2017 12:45,afternoon,weekday,2.0,2.24
5641,Coffee,1/30/2017 12:47,afternoon,weekday,2.0,2.81
5641,Coffee,1/30/2017 12:47,afternoon,weekday,2.0,2.81
5641,Bread,1/30/2017 12:47,afternoon,weekday,2.0,2.24
5641,Soup,1/30/2017 12:47,afternoon,weekday,3.0,2.16
5642,Bread,1/30/2017 12:56,afternoon,weekday,2.0,2.24
5642,Fudge,1/30/2017 12:56,afternoon,weekday,2.0,1.39
5642,Juice,1/30/2017 12:56,afternoon,weekday,2.0,1.07
5643,Baguette,1/30/2017 13:15,afternoon,weekday,2.0,2.69
5644,Soup,1/30/2017 13:20,afternoon,weekday,3.0,2.16
5645,Soup,1/30/2017 13:25,afternoon,weekday,3.0,2.16
5647,Coffee,1/30/2017 14:13,afternoon,weekday,2.0,2.81
5647,Tea,1/30/2017 14:13,afternoon,weekday,2.0,2.83
5648,Sandwich,1/30/2017 14:22,afternoon,weekday,3.5,1.28
5648,Soup,1/30/2017 14:22,afternoon,weekday,3.0,2.16
5648,Bread,1/30/2017 14:22,afternoon,weekday,2.0,2.24
5649,Soup,1/30/2017 14:25,afternoon,weekday,3.0,2.16
5650,Hot chocolate,1/30/2017 14:36,afternoon,weekday,2.5,2.69
5650,Coffee,1/30/2017 14:36,afternoon,weekday,2.0,2.81
5650,Cake,1/30/2017 14:36,afternoon,weekday,3.0,1.92
5651,Coffee,1/30/2017 14:38,afternoon,weekday,2.0,2.81
5652,Pastry,1/30/2017 14:43,afternoon,weekday,2.5,1.83
5653,Bread,1/30/2017 14:45,afternoon,weekday,2.0,2.24
5653,Bread,1/30/2017 14:45,afternoon,weekday,2.0,2.24
5655,Coffee,1/30/2017 15:26,afternoon,weekday,2.0,2.81
5655,Toast,1/30/2017 15:26,afternoon,weekday,1.0,2.61
5656,Cake,1/30/2017 15:47,afternoon,weekday,3.0,1.92
5656,Coffee,1/30/2017 15:47,afternoon,weekday,2.0,2.81
5657,Coffee,1/30/2017 15:49,afternoon,weekday,2.0,2.81
5657,Bread,1/30/2017 15:49,afternoon,weekday,2.0,2.24
5658,Cake,1/30/2017 15:52,afternoon,weekday,3.0,1.92
5658,Hot chocolate,1/30/2017 15:52,afternoon,weekday,2.5,2.69
5659,Coffee,1/30/2017 16:27,afternoon,weekday,2.0,2.81
5660,Tea,1/30/2017 16:40,afternoon,weekday,2.0,2.83
5660,Hot chocolate,1/30/2017 16:40,afternoon,weekday,2.5,2.69
5661,Hot chocolate,1/30/2017 16:54,afternoon,weekday,2.5,2.69
5662,Coffee,1/31/2017 9:08,morning,weekday,2.0,2.81
5664,Bread,1/31/2017 9:11,morning,weekday,2.0,2.24
5664,Bread,1/31/2017 9:11,morning,weekday,2.0,2.24
5665,Bread,1/31/2017 9:17,morning,weekday,2.0,2.24
5666,Bread,1/31/2017 9:41,morning,weekday,2.0,2.24
5666,Toast,1/31/2017 9:41,morning,weekday,1.0,2.61
5667,Bread,1/31/2017 9:45,morning,weekday,2.0,2.24
5667,Brownie,1/31/2017 9:45,morning,weekday,2.0,2.97
5668,Pastry,1/31/2017 9:55,morning,weekday,2.5,1.83
5668,Bread,1/31/2017 9:55,morning,weekday,2.0,2.24
5669,Tea,1/31/2017 9:57,morning,weekday,2.0,2.83
5669,Sandwich,1/31/2017 9:57,morning,weekday,3.5,1.28
5670,Coffee,1/31/2017 9:57,morning,weekday,2.0,2.81
5671,Coffee,1/31/2017 10:00,morning,weekday,2.0,2.81
5671,Bread,1/31/2017 10:00,morning,weekday,2.0,2.24
5672,Coffee,1/31/2017 10:02,morning,weekday,2.0,2.81
5672,Juice,1/31/2017 10:02,morning,weekday,2.0,1.07
5673,Cake,1/31/2017 10:11,morning,weekday,3.0,1.92
5673,Coffee,1/31/2017 10:11,morning,weekday,2.0,2.81
5674,Coffee,1/31/2017 10:39,morning,weekday,2.0,2.81
5675,Coffee,1/31/2017 10:44,morning,weekday,2.0,2.81
5675,Brownie,1/31/2017 10:44,morning,weekday,2.0,2.97
5675,Baguette,1/31/2017 10:44,morning,weekday,2.0,2.69
5676,Pastry,1/31/2017 10:47,morning,weekday,2.5,1.83
5676,Cake,1/31/2017 10:47,morning,weekday,3.0,1.92
5676,Coffee,1/31/2017 10:47,morning,weekday,2.0,2.81
5676,Coffee,1/31/2017 10:47,morning,weekday,2.0,2.81
5677,Hot chocolate,1/31/2017 10:49,morning,weekday,2.5,2.69
5677,Coffee,1/31/2017 10:49,morning,weekday,2.0,2.81
5679,Tea,1/31/2017 10:58,morning,weekday,2.0,2.83
5679,Toast,1/31/2017 10:58,morning,weekday,1.0,2.61
5680,Tea,1/31/2017 11:04,morning,weekday,2.0,2.83
5680,Coffee,1/31/2017 11:04,morning,weekday,2.0,2.81
5680,Pastry,1/31/2017 11:04,morning,weekday,2.5,1.83
5681,Bread,1/31/2017 11:12,morning,weekday,2.0,2.24
5681,Pastry,1/31/2017 11:12,morning,weekday,2.5,1.83
5682,Coffee,1/31/2017 11:12,morning,weekday,2.0,2.81
5683,Tea,1/31/2017 11:33,morning,weekday,2.0,2.83
5683,Sandwich,1/31/2017 11:33,morning,weekday,3.5,1.28
5683,Bread,1/31/2017 11:33,morning,weekday,2.0,2.24
5685,Tea,1/31/2017 11:41,morning,weekday,2.0,2.83
5685,Cake,1/31/2017 11:41,morning,weekday,3.0,1.92
5686,Coffee,1/31/2017 11:44,morning,weekday,2.0,2.81
5687,Bread,1/31/2017 11:53,morning,weekday,2.0,2.24
5688,Coffee,1/31/2017 11:56,morning,weekday,2.0,2.81
5689,Bread,1/31/2017 11:58,morning,weekday,2.0,2.24
5690,Coffee,1/31/2017 12:08,afternoon,weekday,2.0,2.81
5691,Coffee,1/31/2017 12:09,afternoon,weekday,2.0,2.81
5692,Baguette,1/31/2017 12:20,afternoon,weekday,2.0,2.69
5693,Coffee,1/31/2017 12:39,afternoon,weekday,2.0,2.81
5693,Cake,1/31/2017 12:39,afternoon,weekday,3.0,1.92
5694,Tea,1/31/2017 12:51,afternoon,weekday,2.0,2.83
5694,Coffee,1/31/2017 12:51,afternoon,weekday,2.0,2.81
5694,Sandwich,1/31/2017 12:51,afternoon,weekday,3.5,1.28
5694,Cake,1/31/2017 12:51,afternoon,weekday,3.0,1.92
5695,Coffee,1/31/2017 13:01,afternoon,weekday,2.0,2.81
5695,Coffee,1/31/2017 13:01,afternoon,weekday,2.0,2.81
5695,Cake,1/31/2017 13:01,afternoon,weekday,3.0,1.92
5696,Bread,1/31/2017 13:08,afternoon,weekday,2.0,2.24
5697,Baguette,1/31/2017 13:09,afternoon,weekday,2.0,2.69
